  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
    61,    P-2393,   2023/01/26 23:07:39,           1-03,       6,         1.874,         3.106,         9.754,         0.235,         20127,       0,    1,                               UltraBoil,                                T1V3-ID2,                 H2O, 1674792766.95,         0.208,         0.175,         0.500,         0.154,       160.268,        -0.000,        -0.007,         3.826,        95.461,        24.386,         1.048,        60.684,         0.870,        -0.030,        0.0000,       -0.0000,    0,"    
21.76",        41.000,         1,       3,       1,WassenaarRS,       0,       1
    62,    P-2393,   2023/01/26 23:16:39,           1-03,       7,         1.904,         3.150,         9.762,         0.241,         20223,       0,    1,                               UltraBoil,                                T1V3-ID2,                 H2O, 1674793307.25,         0.236,         0.196,         0.479,         0.163,       156.594,        -0.001,        -0.006,         3.733,        95.884,        24.440,         1.064,        61.096,         0.870,         0.016,        0.0000,        0.0000,    0,"    
21.80",        41.688,         1,       3,       1,WassenaarRS,       0,       1
    63,    P-2393,   2023/01/26 23:25:39,           1-03,       8,         1.865,         3.095,         9.842,         0.232,         20169,       0,    1,                               UltraBoil,                                T1V3-ID2,                 H2O, 1674793846.99,         0.214,         0.172,         0.443,         0.155,       153.812,        -0.000,        -0.005,         3.671,        95.631,        24.417,         1.062,        60.849,         0.870,         0.008,        0.0000,       -0.0000,    0,"    
21.93",        41.438,         1,       3,       1,WassenaarRS,       0,       1
    64,    P-2393,   2023/01/26 23:34:40,           1-03,       9,         1.898,         3.136,         9.885,         0.243,         20072,       0,    1,                               UltraBoil,                                T1V3-ID2,                 H2O, 1674794387.38,         0.213,         0.191,         0.450,         0.150,       162.072,        -0.000,        -0.006,         3.874,        95.239,        24.169,         1.056,        60.817,         0.869,        -0.009,        0.0000,        0.0000,    0,"    
21.77",        40.688,         1,       3,       1,WassenaarRS,       0,       1
    65,    P-2393,   2023/01/26 23:43:41,           1-03,      10,         1.858,         3.088,         9.966,         0.228,         20283,       0,    1,                               UltraBoil,                                T1V3-ID2,                 H2O, 1674794928.95,         0.214,         0.207,         0.459,         0.148,       158.038,         0.000,        -0.006,         3.795,        96.101,        24.547,         1.070,        61.325,         0.870,        -0.011,       -0.0000,       -0.0000,    0,"    
21.78",        40.938,         1,       3,       1,WassenaarRS,       0,       1
    66,    P-2394,   2023/01/26 23:53:39,           1-04,       1,         2.993,         5.235,        15.733,         0.232,         20625,      -1,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674795526.83,         0.213,         0.201,         0.487,         0.154,       157.999,        -0.000,        -0.005,         3.774,        97.692,        24.875,         1.084,        62.212,         0.870,        -0.041,       -0.0000,        0.0000,    0,"    
21.73",        42.000,         1,       4,       2,WassenaarRS,       0,       1
    67,    P-2394,   2023/01/27 00:02:39,           1-04,       2,         2.903,         5.107,        15.610,         0.209,         20508,      -1,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674796067.15,         0.231,         0.195,         0.447,         0.156,       153.183,        -0.001,        -0.005,         3.654,        97.125,        24.707,         1.087,        62.076,         0.871,         0.035,       -0.0000,        0.0000,    0,"    
21.77",        42.062,         1,       4,       2,WassenaarRS,       0,       1
    68,    P-2394,   2023/01/27 00:11:38,           1-04,       3,         3.025,         5.309,        16.513,         0.225,         20228,      -1,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674796605.99,         0.213,         0.177,         0.487,         0.156,       158.440,         0.000,        -0.006,         3.765,        95.923,        24.421,         1.056,        61.031,         0.869,        -0.078,        0.0000,        0.0000,    0,"    
21.76",        41.062,         1,       4,       2,WassenaarRS,       0,       1
    69,    P-2394,   2023/01/27 00:20:38,           1-04,       4,         3.032,         5.329,        16.577,         0.221,         20022,       0,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674797145.33,         0.221,         0.205,         0.458,         0.148,       160.104,        -0.000,        -0.006,         3.800,        94.970,        24.210,         1.047,        60.517,         0.869,        -0.025,        0.0000,       -0.0000,    0,"    
21.76",        41.188,         1,       4,       2,WassenaarRS,       0,       1
    70,    P-2394,   2023/01/27 00:29:37,           1-04,       5,         3.038,         5.350,        16.782,         0.216,         20688,       0,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674797684.53,         0.193,         0.176,         0.434,         0.146,       156.531,        -0.001,        -0.006,         3.739,        97.846,        24.960,         1.099,        62.810,         0.870,         0.061,       -0.0000,        0.0000,    0,"    
21.71",        41.750,         1,       4,       2,WassenaarRS,       0,       1
    71,    P-2394,   2023/01/27 00:38:37,           1-04,       6,         3.065,         5.377,        16.924,         0.228,         20631,       0,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674798223.91,         0.214,         0.189,         0.439,         0.145,       162.434,        -0.001,        -0.005,         3.855,        97.660,        24.798,         1.096,        62.517,         0.871,        -0.025,       -0.0000,        0.0000,    0,"    
21.79",        41.312,         1,       4,       2,WassenaarRS,       0,       1
    72,    P-2394,   2023/01/27 00:47:36,           1-04,       7,         3.057,         5.381,        16.869,         0.219,         20498,       0,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674798763.11,         0.220,         0.178,         0.437,         0.160,       158.235,        -0.000,        -0.005,         3.779,        97.077,        24.521,         1.095,        62.413,         0.870,         0.045,       -0.0000,        0.0000,    0,"    
21.73",        41.125,         1,       4,       2,WassenaarRS,       0,       1
    73,    P-2394,   2023/01/27 00:56:36,           1-04,       8,         3.050,         5.360,        16.908,         0.223,         20705,       0,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674799303.38,         0.216,         0.193,         0.464,         0.147,       160.212,        -0.000,        -0.005,         3.801,        97.955,        24.997,         1.097,        62.686,         0.870,         0.034,        0.0000,        0.0000,    0,"    
21.77",        41.750,         1,       4,       2,WassenaarRS,       0,       1
    74,    P-2394,   2023/01/27 01:05:36,           1-04,       9,         3.067,         5.399,        16.890,         0.219,         20587,       0,    1,                             SupremeBoil,                                T1V4-ID2,                 H2O, 1674799843.85,         0.215,         0.173,         0.428,         0.164,       156.708,        -0.001,        -0.006,         3.714,        97.495,        24.852,         1.081,        62.081,         0.871,        -0.055,       -0.0000,        0.0000,    0,"    
21.76",        42.188,         1,       4,       2,WassenaarRS,       0,       1
